Z,N,BE,BE_sd
98,198,2033.083908818182,9.909444734942323
98,199,2034.5025633636367,10.15089767899747
98,200,2037.2224561818182,10.226189214829015
98,201,2038.5691647272724,10.507054138568519
98,202,2041.124852090909,10.580472660021247
98,203,2042.2857289999995,10.861096552078692
98,204,2044.6519080909093,10.950892180226203
98,205,2045.6352179999997,11.245268430618292
98,206,2047.849234181818,11.3739362886155
98,207,2048.553885181818,11.641068222316367
98,208,2050.578933909091,11.813033595673426
98,209,2051.1497466363635,12.126004572667886
98,210,2052.928648454545,12.308242591444033
98,211,2053.343757181818,12.613156724521723
98,212,2054.969566363637,12.811548473391584
98,213,2055.242812545454,13.086604602136228
98,214,2056.758777545455,13.276854013865536
98,215,2056.831198909091,13.531342560011662
98,216,2058.2364807272725,13.74272429907256
98,217,2058.1781339090903,14.040674596507978
98,218,2059.396796272727,14.248436380081465
98,219,2059.2075290909092,14.574326276596693
98,220,2060.1763153636366,14.76359223154636
98,221,2059.780331,15.076578959682342
98,222,2060.6075201818185,15.312257623117125
98,223,2060.1045445454547,15.636853450520368
98,224,2060.7989590909096,15.872759986535872
98,225,2060.2050680000007,16.198395711848455
98,226,2060.8374894545454,16.420877082862564
98,227,2060.157560909091,16.721950270102397
99,132,1714.3197686363635,5.785925464019148
99,133,1722.5218446363638,5.786142663894967
99,134,1732.2493996363635,5.640826852219377
99,135,1740.234246181818,5.576102544235927
99,136,1749.7850830909092,5.41095585350341
99,137,1757.5831421818182,5.366653486573017
99,138,1766.8539419090912,5.18655739354047
99,139,1774.415527090909,5.138970767704469
99,140,1783.4324931818182,4.988345994369838
99,141,1790.7381731818182,4.973120810989716
99,142,1799.4010206363637,4.785441193645592
99,143,1806.4028148181817,4.750864946005899
99,144,1814.7140944545454,4.601950221841277
99,145,1821.3908224545455,4.579812936633128
99,146,1829.3502954545454,4.430468253261059
99,147,1835.6899507272722,4.418371112546369
99,148,1843.3123413636363,4.316419413454232
99,149,1849.2880584545458,4.343887392659206
99,150,1856.5370892727276,4.259917184013505
99,151,1862.160199727273,4.34136239977881
99,152,1868.986280090909,4.325529915936169
99,153,1874.1872906363635,4.404707137006782
99,154,1880.6328574545455,4.357483247293757
99,155,1885.6060488181815,4.464181097666509
99,156,1891.8231787272728,4.431132631176581
99,157,1896.582244909091,4.523854865772577
99,158,1902.6352459090908,4.508171755347984
99,159,1907.1854471818185,4.637864772325869
99,160,1913.024528909091,4.5952832253753195
99,161,1917.326638636364,4.778015432756448
99,162,1922.9159336363637,4.808011751770853
99,163,1926.7844989999999,5.0247493019895
99,164,1932.019472818182,5.1068797528841605
99,165,1935.7259965454548,5.3344736861969935
99,166,1940.754293090909,5.399991350576612
99,167,1944.427842909091,5.610054997338217
99,168,1949.4334995454547,5.677826028077277
99,169,1953.0716013636365,5.812127240860449
99,170,1958.1226087272726,5.842839748523255
99,171,1961.880753818182,5.908641972044291
99,172,1966.9834112727274,5.776626060962047
99,173,1970.5662571818184,5.894020966019463
99,174,1975.4083824545457,5.857489900173388
99,175,1978.9195369090912,5.920551960574892
99,176,1983.6393014545456,5.848210402890025
99,177,1986.9891273636365,5.930867950313185
99,178,1991.5090798181818,5.885455952110508
99,179,1994.587058090909,5.987846268588744
99,180,1998.8313817272729,5.989201556404506
99,181,2001.9059281818181,6.020737286029055
99,182,2006.1786037272725,6.077931146766315
99,183,2009.061530181818,6.182715332015498
99,184,2013.1839599999998,6.202001646460093
99,185,2014.466207181818,6.460413239386026
99,186,2017.4554137272723,6.764023202967009
99,187,2018.613160272727,7.097009323399565
99,188,2021.2011200000002,7.435436718282394
99,189,2022.6649413636367,7.714263396734184
99,190,2025.5034442727272,7.976993299329095
99,191,2027.0910539090912,8.232005859208932
99,192,2030.233124,8.615910674085136
99,193,2031.9551799090912,8.932104972257312
99,194,2034.9595390000002,9.089159025539965
99,195,2036.6496997272727,9.341279458331751
99,196,2039.6684279090912,9.436594557557006
99,197,2041.2987340909087,9.659465859377859
99,198,2044.2847885454546,9.712318761346742
99,199,2045.8718446363637,9.97157096686931
99,200,2048.7093940909094,10.004462794593463
99,201,2050.1604389999998,10.249839013415304
99,202,2052.885593272727,10.335535492123222
99,203,2054.2161414545453,10.621294342788175
99,204,2056.7376951818183,10.699953838552592
99,205,2057.869255454545,10.977848226245676
99,206,2060.194080272727,11.062557345632115
99,207,2061.1499842727276,11.380366603795924
99,208,2063.2901720909094,11.511912852701405
99,209,2063.972539181818,11.77946212452941
99,210,2065.967904090909,11.98977963173433
99,211,2066.5484370909094,12.290341213139916
99,212,2068.310137,12.467821899461654
99,213,2068.7578006363638,12.7409947890145
99,214,2070.410273818182,12.919673413782125
99,215,2070.7120392727275,13.202306895594822
99,216,2072.24914,13.3916902213542
99,217,2072.3653209999993,13.68661262544063
99,218,2073.6807129090907,13.855570653126666
99,219,2073.6397537272733,14.161685240694045
99,220,2074.758006363636,14.349347688273925
99,221,2074.497871,14.653264203050515
99,222,2075.4481444545454,14.89044085161814
99,223,2075.071604272727,15.207912634360811
99,224,2075.9288765454544,15.476539211184791
99,225,2075.484199636364,15.801698736991627
99,226,2076.1662783636366,16.006882349999536
99,227,2075.6419804545453,16.318909760908383
99,228,2076.2882681818182,16.532809813275126
99,229,2075.6602987272727,16.813914681942993
100,126,1661.210852,6.044310736707949
100,127,1668.9193625454545,5.883790254892322
100,128,1678.1373029999997,5.786409060490134
100,129,1686.2923164545457,5.546967970124481
100,130,1696.2859527272726,5.678063968436424
100,131,1705.0528336363634,5.704254793738861
100,132,1714.9016172727272,5.729383483621801
100,133,1723.451331090909,5.673138254792683
100,134,1733.1637536363635,5.628200164063025
100,135,1741.6259194545457,5.609514696440559
100,136,1751.090371181818,5.463630607762916
100,137,1759.3206194545455,5.408416305128013
100,138,1768.5660538181817,5.264032695904029
100,139,1776.527653363636,5.157433048944554
100,140,1785.5978810000001,5.097146442463618
100,141,1793.2664724545452,4.976153655620211
100,142,1801.9931138181819,4.866873883870655
100,143,1809.4227172727274,4.7849927529020615
100,144,1817.7688886363635,4.675904581759319
100,145,1824.835923272727,4.563661196226177
100,146,1832.8987903636364,4.512009671859771
100,147,1839.626004090909,4.3892640776024034
100,148,1847.317100909091,4.347201817759739
100,149,1853.7245458181822,4.293052946887449
100,150,1861.0751917272728,4.304346515963461
100,151,1867.087713818182,4.262125302416593
100,152,1873.9944151818179,4.3337289541954345
100,153,1879.5773274545456,4.320549902122137
100,154,1886.1179670909087,4.3833499259371855
100,155,1891.4155598181821,4.362884299836337
100,156,1897.7135026363635,4.4236021610437035
100,157,1902.8013151818182,4.405479026445679
100,158,1908.9291813636364,4.481089582553061
100,159,1913.841658818182,4.542656149453222
100,160,1919.7489177272728,4.590204379758822
100,161,1924.3582892727272,4.6396566556150365
100,162,1929.9770083636365,4.734099298673315
100,163,1934.1496663636362,4.88236290189226
100,164,1939.4109366363637,5.03946207439795
100,165,1943.3660471818182,5.200271857282881
100,166,1948.4234188181815,5.325910436049461
100,167,1952.329793818182,5.502317798920537
100,168,1957.3692833636362,5.634647443165619
100,169,1961.2370413636365,5.70641885140193
100,170,1966.299383272727,5.783559176116171
100,171,1970.3322938181818,5.779220431539638
100,172,1975.4685959999997,5.720957264205676
100,173,1979.2935269090908,5.8109888230832265
100,174,1984.1302513636365,5.78688631259148
100,175,1987.8337478181818,5.8127727888758605
100,176,1992.6382886363638,5.788901389760089
100,177,1996.1761594545453,5.853434380148471
100,178,2000.7490117272728,5.805319177163245
100,179,2003.9452896363634,5.884013646042296
100,180,2008.3131295454543,5.930324514002033
100,181,2011.4368826363636,5.938462485580782
100,182,2015.829958636364,5.980019325787821
100,183,2018.871038909091,6.066730693426266
100,184,2023.0990870000003,6.090794605406406
100,185,2024.574331454545,6.316161568808045
100,186,2027.6669456363634,6.638851587498184
100,187,2028.9992063636366,6.974907872017047
100,188,2031.7265927272726,7.3302167574815105
100,189,2033.3397963636367,7.54596995310062
100,190,2036.2277202727273,7.7602684002867255
100,191,2038.4628251818185,8.29412294966463
100,192,2041.5439728181818,8.57128532429877
100,193,2043.5265288181815,8.837646566901105
100,194,2046.5637034545457,8.970507270032257
100,195,2048.528134272727,9.205369012411293
100,196,2051.5905225454544,9.301676089272432
100,197,2053.5971840909096,9.561141909737884
100,198,2056.521981,9.565875347239086
100,199,2058.4251594545453,9.82986171653882
100,200,2061.2462299090907,9.865509798950479
100,201,2063.028693636363,10.126586073796012
100,202,2065.6928791818186,10.1774783178217
100,203,2067.3493688181816,10.465894595178517
100,204,2069.8206830909094,10.508161231259834
100,205,2071.2765447272727,10.792382117949703
100,206,2073.599584181818,10.868872722095356
100,207,2074.8681524545455,11.18359733021391
100,208,2076.971454545455,11.270592356056435
100,209,2078.054219272727,11.60818656912716
100,210,2079.9885629090913,11.753451558853202
100,211,2080.896650272727,12.078260242130897
100,212,2082.686157090909,12.242343454173644
100,213,2083.410511454545,12.50973097192356
100,214,2085.1057556363635,12.68051954546809
100,215,2085.7942705454548,13.02107479660421
100,216,2087.239493545455,13.125144657762856
100,217,2087.720523636364,13.446249311577079
100,218,2089.017367181818,13.568473504507384
100,219,2089.3110309999997,13.902858243452245
100,220,2090.4057927272725,14.035624497225383
100,221,2090.4639631818177,14.40137570993961
100,222,2091.378465545454,14.566064536207005
100,223,2091.3648887272725,14.97845744930378
100,224,2092.1309424545457,15.16007062992086
100,225,2091.9839515454546,15.551626228921332
100,226,2092.676143727273,15.716647012425858
100,227,2092.414227909091,16.085305445371432
100,228,2093.0149613636368,16.228899543640168
100,229,2092.705766181818,16.597584815236935
100,230,2093.19093,16.717195470407585
100,231,2092.719219818182,17.076471823237746
101,128,1675.7515581818182,5.895835865479769
101,129,1684.1426255454544,5.679353372012915
101,130,1694.559461909091,5.906429697152296
101,131,1703.5016370909093,5.916896172708629
101,132,1713.5802656363633,5.876322816018935
101,133,1722.3395549090908,5.844907029810024
101,134,1732.2689324545454,5.812701361915758
101,135,1740.8225774545454,5.791877073657328
101,136,1750.4573135454548,5.689106447412097
101,137,1758.8616054545453,5.65008948994257
101,138,1768.3136866363639,5.534263579038956
101,139,1776.478853363636,5.434207735628273
101,140,1785.753782363636,5.355474154962733
101,141,1793.5702210000002,5.173693851534665
101,142,1802.586661181818,5.114565815746596
101,143,1810.184953272727,4.981410442804688
101,144,1818.7836274545452,4.869587645199988
101,145,1826.122972363636,4.794502665674562
101,146,1834.401444,4.692709054056189
101,147,1841.4108246363635,4.604666122249827
101,148,1849.3428596363638,4.528751207502123
101,149,1855.9913192727274,4.456793706837997
101,150,1863.606497272727,4.455101646176983
101,151,1869.8848011818181,4.421899999112755
101,152,1876.9929326363635,4.42850511450059
101,153,1882.8205963636362,4.429549887812818
101,154,1889.5610922727274,4.456626384901314
101,155,1895.1031837272728,4.465768669243026
101,156,1901.578899909091,4.482493778070049
101,157,1906.913377272727,4.491664099595153
101,158,1913.2162057272726,4.52104232849962
101,159,1918.3375338181818,4.558375412621954
101,160,1924.4384713636362,4.586361682931978
101,161,1929.3069167272731,4.70408798891782
101,162,1935.0426397272727,4.705028535531753
101,163,1939.3944578181815,4.865000116196607
101,164,1944.772501090909,4.979271317556082
101,165,1948.878864818182,5.15164837484235
101,166,1954.0500116363635,5.2669319319671875
101,167,1958.0697827272727,5.429004993573636
101,168,1963.1879467272724,5.521026307263937
101,169,1967.2117719090909,5.652336442546265
101,170,1972.3777072727273,5.715082049259993
101,171,1976.5816764545452,5.740182533733793
101,172,1981.8436959999997,5.64597261781175
101,173,1985.8329694545455,5.753224503490133
101,174,1990.8099627272727,5.716810447105066
101,175,1994.6714735454545,5.761983626194812
101,176,1999.5793213636362,5.689088069288619
101,177,2003.2728567272725,5.75915501368373
101,178,2007.998206090909,5.713942594643005
101,179,2011.3416858181818,5.81120546119312
101,180,2015.7999839999998,5.817401795436265
101,181,2019.105497818182,5.896431625872639
101,182,2023.5239490909094,5.870639015531132
101,183,2026.6853936363636,5.969846847820704
101,184,2031.0163267272728,5.984764702806478
101,185,2032.653659727273,6.230398104588941
101,186,2035.8946000000003,6.546904857858645
101,187,2037.3968355454547,6.908488783545341
101,188,2040.272132818182,7.272984283203577
101,189,2042.0650313636363,7.460202115786567
101,190,2045.3619911818182,7.834878496792892
101,191,2047.6080237272724,8.184533770046125
101,192,2050.8977506363635,8.445027912699688
101,193,2053.086268272727,8.734498296279073
101,194,2056.3209304545453,8.833666762334845
101,195,2058.498273727273,9.003211619115826
101,196,2061.6940885454546,8.999313589544052
101,197,2063.7944144545454,9.26794222059066
101,198,2066.8813109090906,9.349236145331155
101,199,2068.931771363637,9.630686335117856
101,200,2071.8330418181818,9.64780373522309
101,201,2073.722407454545,9.874595055865194
101,202,2076.5971660909095,9.970581532013759
101,203,2078.389177454546,10.22809545598323
101,204,2080.9978066363637,10.249306044683212
101,205,2082.600972,10.49606297636553
101,206,2085.0744595454544,10.5676004959591
101,207,2086.5361834545456,10.872337631113545
101,208,2088.822966454545,10.965135946794382
101,209,2090.031422090909,11.249161360621802
101,210,2092.14001,11.395189150468731
101,211,2093.2226179090912,11.702308159988714
101,212,2095.1732633636366,11.85971764310978
101,213,2096.1571703636364,12.171299173241582
101,214,2097.940956545455,12.292511539818202
101,215,2098.768519727273,12.592821159455129
101,216,2100.435977090909,12.728581912677589
101,217,2101.0532145454545,13.01581284613526
101,218,2102.522079272727,13.135505511278359
101,219,2102.979476909091,13.447384746513722
101,220,2104.2405040000003,13.583652550820975
101,221,2104.429589272727,13.926932501352299
101,222,2105.4857059999995,14.111276642749772
101,223,2105.6046890000002,14.51292356518317
101,224,2106.472987909091,14.700647699363302
101,225,2106.4864401818177,15.091284295846659
101,226,2107.2626651818177,15.258125299263142
101,227,2107.1197186363634,15.606689968714491
101,228,2107.856518454545,15.775629337287548
101,229,2107.6508014545457,16.115344712805754
101,230,2108.211652636364,16.23128177280161
101,231,2107.887594909091,16.588248227095395
101,232,2108.2997166363634,16.69643480428658
101,233,2107.7891695454546,17.11603076845008
102,130,1693.6746954545454,5.739794741945781
102,131,1703.1523346363638,5.963538673766627
102,132,1713.421260909091,5.919561753044596
102,133,1722.3969895454545,5.899720912350706
102,134,1732.5619929999996,5.905709215395202
102,135,1741.2205728181818,5.884644217166765
102,136,1751.0334505454548,5.858015590658795
102,137,1759.576286090909,5.820152510652661
102,138,1769.2115977272726,5.730544561439575
102,139,1777.551844818182,5.631009510327214
102,140,1786.9910044545454,5.525360813726723
102,141,1795.093057363636,5.430127893500442
102,142,1804.237168090909,5.308023709075144
102,143,1812.057624909091,5.197440664221482
102,144,1820.8808576363635,5.091058223561047
102,145,1828.3863326363642,4.966639634354451
102,146,1836.8925981818181,4.859163602145179
102,147,1844.1103150909091,4.743446283081556
102,148,1852.3226738181818,4.702735261150391
102,149,1859.2164767272727,4.620328421243958
102,150,1867.0463205454546,4.578326344917949
102,151,1873.5620252727274,4.521927667049151
102,152,1880.9469361818183,4.556415741427406
102,153,1886.9680170909094,4.497875952864175
102,154,1893.9552543636362,4.543321910721492
102,155,1899.7118684545455,4.519268126761731
102,156,1906.4165022727275,4.54367574262094
102,157,1911.9836325454546,4.542777066362825
102,158,1918.508062272727,4.574786408711089
102,159,1923.8627672727273,4.605143373343821
102,160,1930.1657501818183,4.6243379437154895
102,161,1935.2400102727274,4.713062819419672
102,162,1941.189566909091,4.733172538110727
102,163,1945.7071916363639,4.86282343523714
102,164,1951.2652216363633,5.00718937146917
102,165,1955.495407454545,5.122445645745113
102,166,1960.860759,5.315515283564475
102,167,1964.9475810909091,5.381853044342564
102,168,1970.2005706363636,5.5016977916906376
102,169,1974.3601119090913,5.633215191205682
102,170,1979.662776909091,5.730765086989247
102,171,1983.9316690909093,5.668928237158752
102,172,1989.38555,5.64829340184987
102,173,1993.4830242727273,5.73608798447827
102,174,1998.6217800000004,5.763067620774568
102,175,2002.601429181818,5.781395281884911
102,176,2007.6567229090908,5.731230114060667
102,177,2011.4681619999997,5.768965425028366
102,178,2016.339136090909,5.732568679525016
102,179,2019.7588387272726,5.793115683746204
102,180,2024.3439042727273,5.82243049353536
102,181,2027.7278894545452,5.878325816988464
102,182,2032.2793029090908,5.877392857471079
102,183,2035.570058363636,5.944306672964312
102,184,2040.061631090909,5.938232957386798
102,185,2041.837234636364,6.14811727105312
102,186,2045.2606668181818,6.46376373381058
102,187,2046.9340447272725,6.800704357642403
102,188,2050.045097181818,7.185906565284549
102,189,2052.0687735454544,7.449990969813895
102,190,2055.3857755454546,7.740763287789277
102,191,2057.8930672727274,8.107556196663637
102,192,2061.4361575454545,8.356545507682451
102,193,2063.8203049999997,8.641893347979865
102,194,2067.2367714545453,8.709535344631849
102,195,2069.583015818182,8.775336817952711
102,196,2072.953676272727,8.705887885913407
102,197,2075.208355636363,9.02428984870817
102,198,2078.370169272727,9.11638413024583
102,199,2080.5597790909087,9.43327372178437
102,200,2083.591108727272,9.471820414757918
102,201,2085.6067940909093,9.705178428223109
102,202,2088.600182,9.78073797009933
102,203,2090.520143818182,10.032526200579424
102,204,2093.269215,10.023437242780288
102,205,2095.0109082727267,10.252017704760403
102,206,2097.626355454546,10.297179842871756
102,207,2099.2359698181817,10.593225780787659
102,208,2101.658774909091,10.650165414396223
102,209,2103.039378727273,10.939611102271243
102,210,2105.319202909091,11.064183768392684
102,211,2106.5842986363637,11.382817075921453
102,212,2108.6817301818182,11.51740357806676
102,213,2109.7800901818187,11.79138499621859
102,214,2111.7795079090906,11.933876563437183
102,215,2112.7753233636367,12.235049856315076
102,216,2114.6079598181814,12.353249440508197
102,217,2115.3961770909086,12.636025088386855
102,218,2117.040669818182,12.735611216808222
102,219,2117.6304211818183,13.028236249115752
102,220,2119.064444181818,13.161164550783631
102,221,2119.4370152727274,13.509952737939397
102,222,2120.6429345454544,13.699856349152329
102,223,2120.865463181818,14.091439680142717
102,224,2121.8798441818176,14.272094484298357
102,225,2122.0265413636366,14.66875216694063
102,226,2122.9519820909095,14.836209233954364
102,227,2122.946450909091,15.186596729882735
102,228,2123.803667727273,15.343271421084697
102,229,2123.6906999999997,15.675070320203547
102,230,2124.381988181818,15.780182287466888
102,231,2124.137675090909,16.11838164548971
102,232,2124.708740727273,16.24465713795744
102,233,2124.2624023636363,16.666357512285007
102,234,2124.6804834545455,16.857262733822452
102,235,2124.152501,17.30734169918013
102,236,2124.5380664545455,17.52827427825586
103,134,1730.778130181818,6.046052706357773
103,135,1739.705947,6.090110225551118
103,136,1749.7395644545454,6.0787086397502135
103,137,1758.3962841818181,6.045616797184916
103,138,1768.2210025454542,6.004218475480722
103,139,1776.663627181818,5.826976088321237
103,140,1786.345624272727,5.749532296386334
103,141,1794.689145909091,5.695106589815094
103,142,1804.043613363636,5.566798031592847
103,143,1812.0423802727273,5.432030481680345
103,144,1821.088109818182,5.31642078959025
103,145,1828.8338252727272,5.216014111699153
103,146,1837.5671454545454,5.09660569931224
103,147,1845.0523449090908,5.0114606243005175
103,148,1853.458718636364,4.909311685398706
103,149,1860.5849126363637,4.805610400058852
103,150,1868.6964435454547,4.770366002301174
103,151,1875.4495731818183,4.691028397220598
103,152,1883.0790914545455,4.700148637012609
103,153,1889.3529801818183,4.656548479557547
103,154,1896.558802818182,4.679550217139587
103,155,1902.5474258181819,4.658797597614234
103,156,1909.4491565454546,4.64911039405061
103,157,1915.2750290909091,4.669356684384141
103,158,1921.9933788181816,4.6582222472989505
103,159,1927.5858140909093,4.6803168742636405
103,160,1934.0726826363637,4.648984053065059
103,161,1939.359030454546,4.723523663255072
103,162,1945.523268363636,4.752644062440938
103,163,1950.2235146363635,4.883282533653653
103,164,1955.9163098181818,4.9990992313976355
103,165,1960.3322114545454,5.149985650037424
103,166,1965.7790572727272,5.265433204939853
103,167,1970.0629722727272,5.3926704300502
103,168,1975.4516858181817,5.506260273011886
103,169,1979.730863,5.643076357161978
103,170,1985.1042892727273,5.687983318564945
103,171,1989.5188085454547,5.69623228346645
103,172,1995.0793059999996,5.68662543257573
103,173,1999.306419818182,5.744427130973852
103,174,2004.5828499090908,5.739509796680082
103,175,2008.735162909091,5.797267354482261
103,176,2013.9173138181816,5.716193818875131
103,177,2017.8579201818181,5.716913023765118
103,178,2022.876851272727,5.669281467971978
103,179,2026.4651201818183,5.754359415086558
103,180,2031.1184883636363,5.701231150875027
103,181,2034.6967900909092,5.828410005837431
103,182,2039.326998090909,5.795752960965699
103,183,2042.7335578181817,5.8828556956564295
103,184,2047.3230185454543,5.87572029464876
103,185,2049.265528,6.11112189324159
103,186,2052.828658,6.417291875542884
103,187,2054.6601404545454,6.768243552112254
103,188,2057.8992749090908,7.146817703555753
103,189,2060.1382264545455,7.39721641673
103,190,2063.7774503636365,7.7552324061757565
103,191,2066.431309909091,8.083407470206541
103,192,2070.112590272727,8.2648122005776
103,193,2072.669248818182,8.538028527993607
103,194,2076.2439845454546,8.62688888771707
103,195,2078.8250072727274,8.609707894936266
103,196,2082.3782216363634,8.428352568251295
103,197,2084.767903181818,8.727313582228975
103,198,2088.050297090909,8.793595597550167
103,199,2090.3606552727274,9.127903701274803
103,200,2093.5164680909093,9.192537117781702
103,201,2095.6627825454543,9.435764255163859
103,202,2098.748891454545,9.524631258353988
103,203,2100.804991454545,9.779479300857114
103,204,2103.709479090909,9.798019655216766
103,205,2105.5614950909094,9.9869363475569
103,206,2108.387260818182,10.06766037893649
103,207,2110.112088272727,10.310482823793551
103,208,2112.7038741818183,10.373799996314073
103,209,2114.297007818182,10.683130397349638
103,210,2116.701533181818,10.781348189384415
103,211,2118.0834512727274,11.05172112948483
103,212,2120.365226636364,11.184277357142115
103,213,2121.6707336363634,11.476525895289596
103,214,2123.818649818182,11.605523210812036
103,215,2124.9866015454545,11.889920598426972
103,216,2126.976319363637,11.998630178069519
103,217,2127.978498818182,12.28271648347525
103,218,2129.735495909091,12.346566039551089
103,219,2130.5010333636365,12.629966557074146
103,220,2132.0949423636357,12.765962918351176
103,221,2132.6212068181817,13.100321327476648
103,222,2133.948957,13.296413714218453
103,223,2134.3273496363636,13.681404365157462
103,224,2135.493229545454,13.883642982574752
103,225,2135.7554579090906,14.257784234929355
103,226,2136.7783984545454,14.421534940416892
103,227,2136.9399353636363,14.772253772200722
103,228,2137.8402523636364,14.90003604733985
103,229,2137.926094636364,15.24526064721501
103,230,2138.708933909091,15.334471148757245
103,231,2138.6279868181814,15.67762459261732
103,232,2139.2653988181814,15.781824996122866
103,233,2138.923079636363,16.185469336435776
103,234,2139.432253545454,16.36511900172245
103,235,2138.9415925454546,16.798411566321974
103,236,2139.3778545454547,17.022794178502743
104,134,1730.2213765454544,6.163269233579877
104,135,1739.3705186363636,6.195910231484325
104,136,1749.5998325454545,6.207324664273171
104,137,1758.4131375454547,6.1866533809984405
104,138,1768.3288212727273,6.1122500374532684
104,139,1776.9855315454545,5.987583576415733
104,140,1786.8448874545452,5.912102298254412
104,141,1795.360151272727,5.856962500335077
104,142,1804.8924172727272,5.722324375910391
104,143,1813.0947397272728,5.6123206832419985
104,144,1822.3616747272727,5.519390636046995
104,145,1830.311049,5.427990879151057
104,146,1839.2325203636362,5.289517699744816
104,147,1846.8896186363634,5.158852034254968
104,148,1855.5551295454547,5.089451834538723
104,149,1862.9168633636364,4.977352547979378
104,150,1871.2740175454544,4.943822421424771
104,151,1878.270133909091,4.853431237515229
104,152,1886.1245987272728,4.840646834137987
104,153,1892.6372730909088,4.7884833610829185
104,154,1900.081129,4.814169533713283
104,155,1906.2633738181817,4.723824699638671
104,156,1913.4311094545453,4.75314192679031
104,157,1919.4686485454547,4.722500740774226
104,158,1926.4104459090909,4.702949352041417
104,159,1932.2319832727271,4.692124920545372
104,160,1938.953408181818,4.676290885037817
104,161,1944.452176090909,4.712298548401317
104,162,1950.8297423636366,4.74992899436001
104,163,1955.7082632727272,4.854036349141171
104,164,1961.5816025454544,4.996610050070293
104,165,1966.1570502727272,5.109665391467831
104,166,1971.7658293636364,5.234278291700448
104,167,1976.200783727273,5.327027737820116
104,168,1981.7438375454547,5.462932738281229
104,169,1986.1412180909092,5.549206510606612
104,170,1991.673436727273,5.642593278345093
104,171,1996.187046545455,5.683532955096955
104,172,2001.8214422727272,5.688233272947408
104,173,2006.2029553636364,5.773695415501265
104,174,2011.631884090909,5.803975656554683
104,175,2015.898455,5.829216338468907
104,176,2021.2077184545453,5.746741202374386
104,177,2025.3224433636365,5.760215284669754
104,178,2030.4813969090908,5.706831027386661
104,179,2034.1776948181823,5.764623383364785
104,180,2039.022808363636,5.786444499416173
104,181,2042.6533286363638,5.842050547647989
104,182,2047.4322338181817,5.840665691091928
104,183,2050.9759511818183,5.8978395761766
104,184,2055.717806545454,5.8801989958539105
104,185,2057.815453909091,6.069924501356194
104,186,2061.562805454546,6.3777524350495165
104,187,2063.5564909090904,6.685043441598078
104,188,2067.004549636363,7.0615591933219966
104,189,2069.526951090909,7.375545765170433
104,190,2073.4035380909095,7.761722562036913
104,191,2076.124497909091,8.099422780447542
104,192,2079.9622449999997,8.22509912027229
104,193,2082.6330947272727,8.431628342020208
104,194,2086.367550909091,8.518597149214692
104,195,2089.1447054545456,8.37352586826743
104,196,2092.8894279999995,8.070940209035413
104,197,2095.3921967272727,8.338320853826168
104,198,2098.828756909091,8.414811654326584
104,199,2101.227282363636,8.747584690501553
104,200,2104.561186545454,8.896753888540587
104,201,2106.789380272727,9.131054871001758
104,202,2110.0347042727267,9.295195307200311
104,203,2112.1402483636366,9.504635389443031
104,204,2115.2184378181814,9.578533744968782
104,205,2117.221908181818,9.78457635887956
104,206,2120.128630272727,9.800926115917536
104,207,2122.010081545455,10.042798448309448
104,208,2124.7598526363636,10.090314137485262
104,209,2126.504619727273,10.398303061310695
104,210,2129.0645062727276,10.490968476220566
104,211,2130.609723090909,10.748034592462973
104,212,2133.065598818182,10.885380427716834
104,213,2134.4873797272735,11.142692977169567
104,214,2136.834981909091,11.28120756865013
104,215,2138.1281296363636,11.537918854027323
104,216,2140.309021454546,11.650798829375798
104,217,2141.4382631818185,11.899666648552088
104,218,2143.422162636364,11.989939557160223
104,219,2144.341823,12.250816085710895
104,220,2146.095776909091,12.376081583805082
104,221,2146.746452181818,12.706749220821958
104,222,2148.2578733636365,12.910564131920596
104,223,2148.7412794545453,13.278313166332705
104,224,2150.0169911818184,13.465037021976398
104,225,2150.4496167272728,13.849686797808934
104,226,2151.6245715454543,14.020664158140608
104,227,2151.9108939090906,14.369844912686544
104,228,2152.9711880909094,14.499970639099223
104,229,2153.167495363636,14.825788620977804
104,230,2154.098246272727,14.924435207171447
104,231,2154.0866456363638,15.222334091344838
104,232,2154.8599881818186,15.333469244771786
104,233,2154.6465684545456,15.740844215385582
104,234,2155.2452966363635,15.913590419645013
104,235,2154.8966229090906,16.373847762366555
105,136,1747.4386944545454,6.247981378384921
105,137,1756.474551,6.319639899244486
105,138,1766.5299144545452,6.313282471309624
105,139,1775.3617157272727,6.211951674895279
105,140,1785.392044090909,6.167673026337575
105,141,1794.0383680909092,6.052736664108327
105,142,1803.7960355454545,5.945476124263997
105,143,1812.1746400909092,5.814828760236564
105,144,1821.6459391818184,5.717158703471468
105,145,1829.8075883636366,5.6218953575264905
105,146,1838.9629351818182,5.499232950381465
105,147,1846.8576495454545,5.37329694980137
105,148,1855.7412540000003,5.279491010094834
105,149,1863.3443848181817,5.162447928302856
105,150,1871.9474305454542,5.113240891668652
105,151,1879.1814873636365,5.005429505889713
105,152,1887.3017425454543,4.9943117205507175
105,153,1894.0481929090909,4.927825927931938
105,154,1901.7066876363635,4.9194200738916285
105,155,1908.1495678181816,4.849409256588888
105,156,1915.5469954545456,4.871065729666808
105,157,1921.7989402727276,4.793837919474776
105,158,1928.9910533636364,4.78880536648406
105,159,1935.0540248181817,4.748478508467961
105,160,1942.0096339999998,4.724965386024105
